Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,Season
1,3,14,74.3,28.23333333,61.7,4.5,12.76666667,13.33333333,18.86666667,12.83333333,26.66666667,14.43333333,16,6.933333333,3.833333333,17.93333333,0.766666667,0.823529412,0.692307692,1,26.86666667,15.83333333,-2.4,0.233333333,0.176470588,0.307692308,0,67.46666667,23.3,57.03333333,5.8,17.9,15.06666667,21.66666667,14.46666667,26.2,9.833333333,14.36666667,6.433333333,2.566666667,15.7,0.8,0.875,0.714285714,1,17.66666667,10.76666667,-1.933333333,0.2,0.125,0.285714286,0,90.97,66.13,2229,847,1851,135,383,400,566,385,800,433,480,208,115,538,30,17,13,1,23,14,9,1,806,475,-72,7,3,4,0,2024,699,1711,174,537,452,650,434,786,295,431,193,77,471,30,16,14,2,24,14,10,2,530,323,-58,6,2,4,0,-154,0.051470588,0,0,-0.021978022,152,5.066666667,4.666666667,205,0,-1,38,-2.8,-1.633333333,-39,-11,49,-1.733333333,9.2,0,2.233333333,-49,138,-1,0,-1.3,-5.133333333,-52,6.833333333,0.466666667,-0.033333333,1.633333333,0.5,-1,140,-0.466666667,0,-1,-1,0.021978022,1,14,0.033333333,4.6,-84,1,-0.051470588,15,276,148,67,24.84,1.266666667,-14,1,4.933333333,2016
0,15,2,62.61764706,23.05882353,60.41176471,6.794117647,21.14705882,9.705882353,14.29411765,14.05882353,25.05882353,12.76470588,16.08823529,8.617647059,2.823529412,17.67647059,0.676470588,0.733333333,0.631578947,1,11.94117647,9.588235294,-3.617647059,0.323529412,0.266666667,0.368421053,0,84.03030303,32.54545455,65.33333333,6.545454545,16.21212121,12.39393939,16.87878788,15.36363636,30.15151515,19.42424242,15.63636364,8.424242424,4.515151515,14.39393939,0.909090909,0.882352941,0.9375,0,48.06060606,24.84848485,-0.818181818,0.090909091,0.117647059,0.0625,0,71.24,99.01,2129,784,2054,231,719,330,486,478,852,434,547,293,96,601,34,15,19,1,23,11,12,1,406,326,-123,11,4,7,0,2773,1074,2156,216,535,409,557,507,995,641,516,278,149,475,33,17,16,0,30,15,15,0,1586,820,-27,3,2,1,0,184,0.149019608,6,1,-0.305921053,-494,-15.26024955,-4.921568627,-644,1,-7,-53,-2.584670232,-1.304812834,15,13,31,-2.688057041,-36.11942959,0,3.282531194,-29,-207,3,0,0.248663102,4.934937611,-79,-21.41265597,-5.092691622,-0.232620321,0.451871658,0.193404635,1,-102,-2.799465241,-4,-3,1,0.305921053,2,-143,0.232620321,-6.659536542,-71,8,-0.149019608,15,-1180,-290,126,-27.77,-1.691622103,-96,-2,-9.486631016,2016
0,7,10,69.19354839,24.09677419,57,6.419354839,17.29032258,14.58064516,20.77419355,11.96774194,25.93548387,16.32258065,15.35483871,9.096774194,2.290322581,18.48387097,0.806451613,0.857142857,0.764705882,0,13.80645161,9.258064516,-2.35483871,0.193548387,0.142857143,0.235294118,0,68.06666667,23.83333333,54.96666667,7,21.6,13.4,17.73333333,11.66666667,27.6,15.76666667,17.73333333,7.333333333,3.633333333,20.23333333,0.7,0.764705882,0.615384615,0,21,13.76666667,-3.266666667,0.3,0.235294118,0.384615385,1,80.17,82.9,2145,747,1767,199,536,452,644,371,804,506,476,282,71,573,31,14,17,0,25,12,13,0,428,287,-73,6,2,4,0,2042,715,1649,210,648,402,532,350,828,473,532,220,109,607,30,17,13,1,21,13,8,0,630,413,-98,9,4,5,1,-112,-0.092436975,-1,0,0.149321267,-126,-4.508602151,2.033333333,103,1,4,-38,3.040860215,0.301075269,-11,-3,-56,1.180645161,-7.193548387,-1,-1.749462366,21,33,4,-1,-0.580645161,-4.309677419,50,1.12688172,-1.664516129,0.106451613,-2.378494624,1.76344086,-1,118,0.911827957,-1,5,0,-0.149321267,-2,-24,-0.106451613,0.555913978,112,-3,0.092436975,62,-202,32,-34,-2.73,-1.343010753,25,-3,0.26344086,2016
0,16,1,62.57142857,22.57142857,59.82142857,5.25,16.89285714,12.17857143,18.42857143,14.82142857,25.14285714,12.96428571,17.64285714,6.571428571,1.571428571,18.92857143,0.607142857,0.545454545,0.647058824,0,8.214285714,8.821428571,-4.714285714,0.392857143,0.454545455,0.352941176,0,79.21875,29.21875,59.4375,6.03125,14.84375,14.75,20.8125,10.96875,27.90625,17.8125,14.6875,9.15625,4.8125,16.40625,0.96875,1,0.944444444,1,38.25,19.4375,-0.3125,0.03125,0,0.055555556,0,64.33,101.07,1752,632,1675,147,473,341,516,415,704,363,494,184,44,530,28,11,17,0,17,6,11,0,230,247,-132,11,5,6,0,2535,935,1902,193,475,472,666,351,893,570,470,293,154,525,32,14,18,1,31,14,17,1,1224,622,-10,1,0,1,0,-2,0.454545455,5,-1,-0.297385621,-375,-10.61607143,0.383928571,-783,-4,-14,-110,-2.383928571,3.852678571,-46,15,24,-2.571428571,-30.03571429,0,2.522321429,64,-207,-1,0,-0.78125,2.049107143,-131,-16.64732143,-2.763392857,-0.361607143,2.955357143,-2.584821429,-1,-227,-4.401785714,-8,-6,-1,0.297385621,5,-189,0.361607143,-4.848214286,-150,10,-0.454545455,-109,-994,-303,5,-36.74,-3.241071429,-122,-3,-6.647321429,2016
1,6,11,70.25806452,25.12903226,60.09677419,6.225806452,19.74193548,13.77419355,19.51612903,12,26.90322581,14.29032258,16.51612903,8.741935484,3.032258065,18.19354839,0.677419355,0.6875,0.666666667,0,16.64516129,12.16129032,-3.838709677,0.322580645,0.3125,0.333333333,0,68.06451613,25.12903226,59,4.709677419,13.83870968,13.09677419,17.51612903,12.29032258,24.16129032,15.74193548,14.5483871,9.225806452,5,16.09677419,0.64516129,0.666666667,0.615384615,0.666666667,13.03225806,9.677419355,-3.161290323,0.35483871,0.333333333,0.384615385,0.333333333,87.47,83.02,2178,779,1863,193,612,427,605,372,834,443,512,271,94,564,31,16,15,0,21,11,10,0,516,377,-119,10,5,5,0,2110,779,1829,146,429,406,543,381,749,488,451,286,155,499,31,18,13,3,20,12,8,2,404,300,-98,11,6,5,1,183,-0.020833333,0,-0.666666667,0.051282051,77,2.483870968,1.096774194,68,0,1,-61,2,-0.290322581,47,-5,61,0.677419355,3.612903226,-0.333333333,2.096774194,-9,-45,2,-1,1.516129032,5.903225806,21,2.193548387,2.741935484,0.032258065,1.967741935,-0.483870968,-3,34,-0.677419355,-1,2,-2,-0.051282051,-1,85,-0.032258065,-1.451612903,62,-1,0.020833333,-15,112,0,65,4.45,-1.967741935,-21,-2,0,2016
0,5,12,70.71875,26.9375,62.21875,6.59375,19.46875,10.25,16.0625,13.84375,25.875,15.65625,15.75,9.59375,3.375,17.59375,0.75,0.722222222,0.785714286,1,20.875,13.78125,-3.34375,0.25,0.277777778,0.214285714,0,70.125,25.78125,62.1875,7.875,22.9375,10.6875,15.1875,12.96875,26.75,14.8125,12.84375,7.8125,4.5,15.84375,0.8125,0.8125,0.8125,1,21.625,11.8125,-1,0.1875,0.1875,0.1875,0,86.51,80.11,2263,862,1991,211,623,328,514,443,828,501,504,307,108,563,32,18,14,1,24,13,11,1,668,441,-107,8,5,3,0,2244,825,1990,252,734,342,486,415,856,474,411,250,144,507,32,16,16,2,26,13,13,2,692,378,-32,6,3,3,0,-111,0.090277778,0,0,-0.026785714,63,1.96875,0.03125,19,0,-2,-36,0.875,0.875,-41,-7,93,-0.4375,-0.75,0,1.75,28,27,-2,0,-1.28125,-3.46875,-14,0.59375,-0.875,-0.0625,2.90625,1.78125,-1,1,-2.34375,0,-2,-1,0.026785714,2,-28,0.0625,0.84375,28,2,-0.090277778,57,-24,37,56,6.4,-1.125,-75,2,1.15625,2016
0,11,6,67.46666667,25.83333333,58.1,6.266666667,17.8,9.533333333,13.36666667,9.233333333,27.46666667,14.46666667,11.7,7.433333333,3.066666667,14.83333333,0.966666667,1,0.941176471,1,31.33333333,15.7,-0.033333333,0.033333333,0,0.058823529,0,73.65625,26.28125,63.25,6.375,18.21875,14.71875,18.78125,13.1875,29.71875,13.34375,12.8125,5.90625,3.25,14.375,0.71875,0.833333333,0.571428571,0,22.8125,14.5,-3.09375,0.28125,0.166666667,0.428571429,1,80.15,88.52,2024,775,1743,188,534,286,401,277,824,434,351,223,92,445,30,13,17,1,29,13,16,1,940,471,-1,1,0,1,0,2357,841,2024,204,583,471,601,422,951,427,410,189,104,460,32,18,14,1,23,15,8,0,730,464,-99,9,3,6,1,-49,-0.166666667,-5,1,0.369747899,7,1.2,-5.15,-333,-2,6,-12,-5.414583333,-3.954166667,-16,5,-59,-5.185416667,8.520833333,-1,0.458333333,-145,7,3,-1,-0.108333333,-0.41875,-185,-6.189583333,-2.252083333,0.247916667,-1.1125,1.527083333,0,-281,3.060416667,-2,8,1,-0.369747899,-3,-127,-0.247916667,1.122916667,-200,-8,0.166666667,34,210,-66,-15,-8.37,-0.183333333,98,-5,-0.447916667,2016
0,13,4,71.83333333,24.73333333,58.06666667,6.833333333,18.3,15.53333333,20.83333333,11.53333333,26,14.93333333,16.8,8.033333333,2.966666667,19.63333333,0.633333333,0.583333333,0.666666667,0.5,6,6.266666667,-3.266666667,0.366666667,0.416666667,0.333333333,0.5,67.4516129,24.41935484,57.93548387,6.548387097,18.29032258,12.06451613,17.4516129,13.5483871,27.96774194,14.74193548,14.29032258,7,6.225806452,14.51612903,0.774193548,0.8125,0.733333333,0.5,27.35483871,15.83870968,-2.161290323,0.225806452,0.1875,0.266666667,0.5,74.26,92.4,2155,742,1742,205,549,466,625,346,780,448,504,241,89,589,30,12,18,4,19,7,12,2,180,188,-98,11,5,6,2,2091,757,1796,203,567,374,541,420,867,457,443,217,193,450,31,16,15,2,24,13,11,1,848,491,-67,7,3,4,1,-18,0.229166667,2,0,-0.066666667,-303,-9.572043011,0.131182796,64,-1,-5,-104,3.38172043,-2.015053763,2,9,61,3.468817204,-21.35483871,0,5.117204301,-74,-9,3,1,0.284946237,0.009677419,92,4.38172043,-1.967741935,-0.140860215,2.509677419,1.033333333,2,-54,-1.105376344,-6,1,1,0.066666667,2,-87,0.140860215,0.191397849,84,4,-0.229166667,24,-668,-15,139,-18.14,-3.259139785,-31,-4,0.313978495,2016
0,15,2,63.27586207,21.62068966,55.17241379,4.379310345,16.17241379,15.65517241,22.93103448,13,28.65517241,12.68965517,18.82758621,7.206896552,4.965517241,22.89655172,0.620689655,0.571428571,0.666666667,0.5,8,8.517241379,-4.517241379,0.379310345,0.428571429,0.333333333,0.5,70.75,26.15625,59.90625,4.4375,13.5,14,20.15625,13.5625,27.71875,14.09375,16.15625,7.78125,5.34375,18.90625,0.875,0.882352941,0.866666667,0,30,17.28125,-2.28125,0.125,0.117647059,0.133333333,0,59.87,93.58,1835,627,1600,127,469,454,665,377,831,368,546,209,144,664,29,14,15,2,18,8,10,1,232,247,-131,11,6,5,1,2264,837,1917,142,432,448,645,434,887,451,517,249,171,605,32,17,15,0,28,15,13,0,960,553,-73,4,2,2,0,37,0.31092437,3,0.5,-0.2,-306,-8.764008621,-4.733836207,-429,-3,-10,-27,2.774784483,-0.5625,-15,13,29,1.655172414,-22,0.5,3.990301724,-57,-83,0,1,-0.058189655,2.672413793,6,-7.474137931,0.936422414,-0.254310345,2.671336207,-0.574353448,2,-317,-2.235991379,-7,-3,1,0.2,4,-56,0.254310345,-1.404094828,20,7,-0.31092437,-40,-728,-210,59,-33.71,-0.378232759,-58,-3,-4.535560345,2016
0,13,4,69.90625,24.53125,62.09375,6.125,19.34375,14.71875,20.625,14.4375,26.125,11.84375,14.46875,9.03125,3.46875,16.78125,0.71875,0.6,0.823529412,1,14.75,10.96875,-3.59375,0.28125,0.4,0.176470588,0,70.8,27.3,61.7,2.3,7.9,13.9,19.66666667,14.06666667,25.8,14.86666667,14.56666667,8.966666667,3.866666667,17.56666667,0.7,0.666666667,0.75,1,19.6,12.33333333,-2.533333333,0.3,0.333333333,0.25,0,75.75,88.71,2237,785,1987,196,619,471,660,462,836,379,463,289,111,537,32,15,17,2,23,9,14,2,472,351,-115,9,6,3,0,2124,819,1851,69,237,417,590,422,774,446,437,269,116,527,30,18,12,3,21,12,9,3,588,370,-76,9,6,3,0,382,0.066666667,0,0,0.073529412,-19,-1.364583333,0.39375,113,2,2,-5,0.958333333,0.370833333,127,9,26,0.81875,-4.85,0,-0.785416667,40,-67,5,0,3.825,11.44375,54,-0.89375,0.325,0.01875,-0.097916667,0.064583333,-1,136,-1.060416667,-3,5,-1,-0.073529412,0,62,-0.01875,-3.022916667,70,0,-0.066666667,20,-116,-34,10,-12.96,-0.397916667,-39,-3,-2.76875,2016
0,14,3,65.06451613,23.06451613,55.90322581,4.677419355,15.38709677,14.25806452,20.51612903,14,27.83870968,13.16129032,16.96774194,4.612903226,3.161290323,17.87096774,0.677419355,0.5625,0.8,0,11.87096774,10,-4.064516129,0.322580645,0.4375,0.2,0,74.40625,27.84375,67.21875,4.34375,13.15625,14.375,20.71875,15.9375,26.96875,13.34375,14.53125,9.96875,4.6875,18.46875,0.75,0.8125,0.6875,0.333333333,20.6875,11.96875,-1.625,0.25,0.1875,0.3125,0.666666667,74.1,89.93,2017,715,1733,145,477,442,636,434,863,408,526,143,98,554,31,16,15,0,21,9,12,0,368,310,-126,10,7,3,0,2381,891,2151,139,421,460,663,510,863,427,465,319,150,591,32,16,16,3,24,13,11,1,662,383,-52,8,3,5,2,56,0.25,-2,-0.333333333,0.1125,-73,-1.96875,-11.31552419,-364,-1,-3,-52,-0.202620968,-1.9375,6,11,61,-0.116935484,-8.816532258,-0.666666667,-0.597782258,-76,-19,-1,-2,0.333669355,2.230846774,-18,-9.341733871,0.869959677,-0.072580645,2.436491935,-5.355846774,-3,-418,-2.439516129,-4,1,-1,-0.1125,4,0,0.072580645,-0.182459677,-27,2,-0.25,-176,-294,-176,-37,-15.83,-1.526209677,-74,0,-4.779233871,2016
0,10,7,62.48148148,22.40740741,58.66666667,6.37037037,19.22222222,11.2962963,16.40740741,12.62962963,27.11111111,13.74074074,10.81481481,7.296296296,6.333333333,11.88888889,0.851851852,0.923076923,0.785714286,0,21.03703704,11.85185185,-1.333333333,0.148148148,0.076923077,0.214285714,0,71.0625,24.84375,60.1875,7.0625,20.9375,14.3125,18.25,10.1875,28.875,11.5,13.0625,7.21875,3.53125,13.75,0.6875,0.666666667,0.714285714,0,17.5625,11.3125,-2.53125,0.3125,0.333333333,0.285714286,0,78.59,86.47,1687,605,1584,172,519,305,443,341,732,371,292,197,171,321,27,13,14,0,23,12,11,0,568,320,-36,4,1,3,0,2274,795,1926,226,670,458,584,326,924,368,418,231,113,440,32,18,14,0,22,12,10,0,562,362,-81,10,6,4,0,-151,-0.256410256,-1,0,0.071428571,-42,0.539351852,-1.520833333,-587,-5,1,58,-1.842592593,2.44212963,-54,3,-126,-3.016203704,3.474537037,0,-1.861111111,15,3,0,0,-0.69212963,-1.715277778,-153,-8.581018519,-1.763888889,0.164351852,-2.247685185,0.077546296,0,-342,1.197916667,0,1,0,-0.071428571,-5,-192,-0.164351852,2.240740741,-141,-6,0.256410256,-34,6,-190,-119,-7.88,2.802083333,45,-5,-2.436342593,2016
0,9,1,62.19354839,24.09677419,58.16129032,4.129032258,15.25806452,9.870967742,15.90322581,13.4516129,21.83870968,13.16129032,18.09677419,11.35483871,2.967741935,18.4516129,0.612903226,0.642857143,0.588235294,0.666666667,6.064516129,8.225806452,-5.193548387,0.387096774,0.357142857,0.411764706,0.333333333,77.73529412,30,61.61764706,3.470588235,9.352941176,14.26470588,21.52941176,14.61764706,31.17647059,20.79411765,15.38235294,8.705882353,6.088235294,14.79411765,0.970588235,1,0.9375,0,49.23529412,24.82352941,-0.205882353,0.029411765,0,0.0625,0,80.17,101.59,1928,747,1803,128,473,306,493,417,677,408,561,352,92,572,31,14,17,3,19,9,10,2,188,255,-161,12,5,7,1,2643,1020,2095,118,318,485,732,497,1060,707,523,296,207,503,34,18,16,0,33,18,15,0,1674,844,-7,1,0,1,0,155,0.357142857,6,0.666666667,-0.349264706,-589,-16.59772296,-3.456356736,-715,-3,-14,-115,-5.626185958,-1.166034156,10,8,38,-4.39373814,-43.17077799,0.333333333,3.657495256,-80,-299,1,1,0.658444023,5.90512334,-179,-15.54174573,-9.337760911,-0.357685009,2.714421252,2.648956357,3,-292,-4.987666034,-9,-5,2,0.349264706,5,-383,0.357685009,-7.632827324,-239,11,-0.357142857,56,-1486,-273,69,-21.42,-3.120493359,-154,-4,-5.903225806,2016
1,6,3,80.96969697,31.39393939,68.54545455,8.818181818,25.57575758,9.363636364,13.27272727,14.15151515,25.3030303,20.90909091,13.24242424,9.606060606,2.545454545,15.42424242,0.757575758,0.736842105,0.785714286,0,32.54545455,18.66666667,-2.393939394,0.242424242,0.263157895,0.214285714,0,71.71875,26.34375,61.1875,5.65625,17.375,13.375,18.6875,15.59375,23.09375,16,15.34375,9.71875,2.78125,17.46875,0.78125,0.705882353,0.866666667,0,25.4375,14.25,-1.53125,0.21875,0.294117647,0.133333333,0,90.08,92.24,2672,1036,2262,291,844,309,438,467,835,690,437,317,84,509,33,19,14,0,25,14,11,0,1074,616,-79,8,5,3,0,2295,843,1958,181,556,428,598,499,739,512,491,311,89,559,32,17,15,0,25,12,13,0,814,456,-49,7,5,2,0,288,-0.030959752,1,0,-0.080952381,160,4.416666667,7.357954545,377,1,0,-5,-5.414772727,-1.442234848,110,3,-54,-4.011363636,7.107954545,0,-2.044507576,-32,178,-1,0,3.161931818,8.200757576,-119,9.25094697,2.209280303,-0.023674242,-2.101325758,-0.112689394,0,304,-0.862689394,2,-2,0,0.080952381,0,96,0.023674242,4.909090909,-160,1,0.030959752,6,260,193,-50,-2.16,-0.235795455,-30,2,5.050189394,2016
0,4,5,76.09375,27.5625,62.78125,5.65625,18.3125,15.3125,19.90625,14.65625,28.4375,16.34375,17.03125,8.40625,4.125,20.46875,0.75,0.764705882,0.733333333,1,23.625,14.0625,-2.25,0.25,0.235294118,0.266666667,0,70.24242424,25.57575758,63.57575758,4.939393939,16.12121212,14.15151515,19.36363636,17.03030303,23.09090909,13.54545455,14.48484848,7.818181818,4.696969697,19.6969697,0.787878788,0.823529412,0.75,1,31.87878788,18.09090909,-2.151515152,0.212121212,0.176470588,0.25,0,90.07,89.46,2435,882,2009,181,586,490,637,469,910,523,545,269,132,655,32,17,15,1,24,13,11,1,756,450,-72,8,4,4,0,2318,844,2098,163,532,467,639,562,762,447,478,258,155,650,33,17,16,1,26,14,12,1,1052,597,-71,7,3,4,0,54,0.058823529,0,0,-0.016666667,-147,-4.028409091,-0.794507576,117,-1,-2,-23,0.542613636,-2.37405303,18,-1,67,1.160984848,-8.253787879,0,0.771780303,-93,76,-1,0,0.716856061,2.191287879,23,5.851325758,5.346590909,-0.037878788,2.546401515,0.588068182,0,-89,-0.098484848,-1,-1,0,0.016666667,1,148,0.037878788,2.798295455,-2,1,-0.058823529,11,-296,38,5,0.61,-0.571969697,-1,0,1.986742424,2016
1,3,6,86.67741935,31.77419355,66.5483871,8.516129032,23,14.61290323,19.09677419,11.16129032,26.25806452,15.03225806,13.38709677,7.870967742,4.806451613,15.51612903,0.774193548,0.875,0.666666667,0,24.51612903,14.90322581,-2.64516129,0.225806452,0.125,0.333333333,1,70.15151515,25.93939394,58.78787879,6,18.90909091,12.27272727,18.54545455,13.33333333,27.81818182,14.39393939,16.54545455,8.03030303,6.272727273,18.54545455,0.727272727,0.764705882,0.6875,0,25.09090909,15.45454545,-2.909090909,0.272727273,0.235294118,0.3125,1,93.9,87,2687,985,2063,264,713,453,592,346,814,466,415,244,149,481,31,16,15,2,24,14,10,0,760,462,-82,7,2,5,2,2315,856,1940,198,624,405,612,440,918,475,546,265,207,612,33,17,16,1,24,13,11,0,828,510,-96,9,4,5,1,89,-0.110294118,0,0,-0.020833333,-48,-0.551319648,7.760508309,372,-2,0,-58,0.551319648,-2.172043011,66,-3,-131,2.340175953,-0.574780059,0,-3.029325513,-94,-9,-1,1,2.516129032,4.090909091,48,16.5259042,-1.560117302,0.046920821,-3.158357771,-0.159335288,1,123,0.263929619,1,-1,0,0.020833333,-2,-104,-0.046920821,0.638318671,-20,-2,0.110294118,-21,-68,129,-131,6.9,-1.46627566,14,-1,5.834799609,2016
1,2,10,66.84375,24.84375,56.5625,6.5625,18.1875,10.59375,14.4375,12,31.5625,15.375,15.4375,5.09375,6.375,14.125,0.875,0.933333333,0.823529412,0,31,16.9375,-1.4375,0.125,0.066666667,0.176470588,0,63.5,23.3,54.5,5.966666667,17.96666667,10.93333333,14.33333333,8.166666667,28.36666667,14.6,15.43333333,7.166666667,4.3,15.63333333,0.766666667,0.941176471,0.538461538,1,15.93333333,10.6,-2.633333333,0.233333333,0.058823529,0.461538462,0,95.42,77.32,2139,795,1810,210,582,339,462,384,1010,492,494,163,204,452,32,15,17,0,28,14,14,0,992,542,-46,4,1,3,0,1905,699,1635,179,539,328,430,245,851,438,463,215,129,469,30,17,13,2,23,16,7,2,478,318,-79,7,1,6,0,43,0.007843137,-3,-1,0.285067873,224,6.3375,2.0625,234,2,5,75,0.104166667,3.833333333,31,-8,31,-0.339583333,15.06666667,0,-1.508333333,139,54,4,0,0.595833333,0.220833333,11,3.34375,3.195833333,0.108333333,0.004166667,-2.072916667,-2,175,1.195833333,-2,7,-2,-0.285067873,0,159,-0.108333333,0.775,32,-3,-0.007843137,-52,514,96,-17,18.1,2.075,33,-2,1.54375,2016
0,9,1,65.3,23.3,56.46666667,7.066666667,21.53333333,11.63333333,17.8,9.5,26.33333333,14.96666667,15.33333333,9.166666667,4.833333333,14.83333333,0.6,0.722222222,0.416666667,1,7.866666667,10.36666667,-6.433333333,0.4,0.277777778,0.583333333,0,73.53125,26,56.90625,5.40625,16.3125,16.125,24.0625,12.78125,27.71875,14.625,14.65625,8.84375,5.375,15.90625,0.96875,0.933333333,1,0,35.8125,18.28125,-0.375,0.03125,0.066666667,0,0,80.28,101.07,1959,699,1694,212,646,349,534,285,790,449,460,275,145,445,30,18,12,1,18,13,5,1,236,311,-193,12,5,7,0,2353,832,1821,173,522,516,770,409,887,468,469,283,172,509,32,15,17,0,31,14,17,0,1146,585,-12,1,1,0,0,124,0.211111111,7,1,-0.583333333,-274,-7.914583333,-0.439583333,-394,-2,-13,-27,-6.2625,-3.28125,39,8,-9,-4.491666667,-27.94583333,0,-1.072916667,-124,-19,-5,0,1.660416667,5.220833333,-167,-8.23125,-1.385416667,-0.36875,0.677083333,0.322916667,1,-127,-6.058333333,-1,-12,1,0.583333333,4,-97,0.36875,0.341666667,-236,11,-0.211111111,-8,-910,-133,-64,-20.79,-0.541666667,-181,3,-2.7,2016
0,12,4,71.03225806,27.77419355,56.80645161,2.35483871,7.967741935,13.12903226,19.03225806,13.48387097,24.64516129,16.19354839,14.41935484,10.19354839,2.483870968,16.25806452,0.870967742,1,0.789473684,0,37.35483871,19.4516129,-0.774193548,0.129032258,0,0.210526316,0,72.0625,25.46875,68.78125,8.875,30.3125,12.25,18.34375,17.28125,23.1875,13.4375,14.1875,13.0625,4.875,17.75,0.78125,0.823529412,0.733333333,0,26,15.75,-2.75,0.21875,0.176470588,0.266666667,0,80.9,89.59,2202,861,1761,73,247,407,590,418,764,502,447,316,77,504,31,12,19,0,27,12,15,0,1158,603,-24,4,0,4,0,2306,815,2201,284,970,392,587,553,742,430,454,418,156,568,32,17,15,0,25,14,11,0,832,504,-88,7,3,4,0,-723,-0.176470588,0,0,0.056140351,99,3.701612903,-11.97479839,-104,-1,2,-79,0.688508065,-3.797379032,-211,8,-7,0.879032258,11.35483871,0,-1.491935484,-135,72,4,0,-6.52016129,-22.34475806,15,-1.030241935,1.45766129,0.089717742,0.231854839,-2.868951613,0,-440,1.975806452,-2,4,0,-0.056140351,-3,22,-0.089717742,2.756048387,3,-3,0.176470588,-102,326,46,-64,-8.69,-2.391129032,64,-5,2.305443548,2016
